account_id,upi_id,customer_name,account_type,is_verified_merchant,balance,risk_score,status,created_at
ACC-SAL-0466,pranav.shukla@okhdfcbank,Pranav Shukla,SAVINGS,False,75936.09,0.02,ACTIVE,2024-09-15T00:00:00Z
ACC-SAL-0467,kunal.patel@okicici,Kunal Patel,SAVINGS,False,129487.84,0.02,ACTIVE,2024-12-21T00:00:00Z
ACC-SAL-0468,siddharth.shah@oktalb,Siddharth Shah,SAVINGS,False,109303.92,0.01,ACTIVE,2024-05-07T00:00:00Z
ACC-SAL-0469,atharv.chopra@okfcc,Atharv Chopra,SAVINGS,False,150996.53,0.06,ACTIVE,2024-11-16T00:00:00Z
ACC-SAL-0470,amit.bhatia@oktalb,Amit Bhatia,SAVINGS,False,50829.07,0.02,ACTIVE,2025-01-10T00:00:00Z
ACC-SAL-0471,rishi.pandey@okicici,Rishi Pandey,SAVINGS,False,143390.73,0.01,ACTIVE,2023-09-28T00:00:00Z
ACC-SAL-0472,nirvaan.gupta@okicici,Nirvaan Gupta,SAVINGS,False,229407.01,0.03,ACTIVE,2024-01-04T00:00:00Z
ACC-SAL-0473,advaith.mehta@oksbi,Advaith Mehta,SAVINGS,False,242259.67,0.04,ACTIVE,2023-01-10T00:00:00Z
ACC-SAL-0474,rudra.mukherjee@okicici,Rudra Mukherjee,SAVINGS,False,268547.73,0.02,ACTIVE,2024-03-24T00:00:00Z
ACC-SAL-0475,atharv.ghosh@okicici,Atharv Ghosh,SAVINGS,False,54027.16,0.03,ACTIVE,2023-07-07T00:00:00Z
ACC-SAL-0476,kriti.rao@okaxis,Kriti Rao,SAVINGS,False,241921.25,0.05,ACTIVE,2024-12-07T00:00:00Z
ACC-SAL-0477,rudra.chopra@okhdfcbank,Rudra Chopra,SAVINGS,False,210234.83,0.06,ACTIVE,2024-12-13T00:00:00Z
ACC-SAL-0478,kian.mehta@okaxis,Kian Mehta,SAVINGS,False,148082.09,0.04,ACTIVE,2024-08-27T00:00:00Z
ACC-SAL-0479,divya.kumar@okfcc,Divya Kumar,SAVINGS,False,223686.90,0.04,ACTIVE,2024-01-24T00:00:00Z
ACC-SAL-0480,dhruv.tiwari@okaxis,Dhruv Tiwari,SAVINGS,False,251336.45,0.03,ACTIVE,2023-04-26T00:00:00Z
ACC-SAL-0481,krishna.iyer1@oktalb,Krishna Iyer,SAVINGS,False,28151.85,0.05,ACTIVE,2023-11-18T00:00:00Z
ACC-SAL-0482,ayush.jha@oktalb,Ayush Jha,SAVINGS,False,82116.15,0.06,ACTIVE,2024-08-01T00:00:00Z
ACC-SAL-0483,rhea.dubey@okfcc,Rhea Dubey,SAVINGS,False,203647.95,0.01,ACTIVE,2024-12-05T00:00:00Z
ACC-SAL-0484,saanvi.tiwari@okicici,Saanvi Tiwari,SAVINGS,False,197455.37,0.03,ACTIVE,2024-11-10T00:00:00Z
ACC-SAL-0485,reyansh.sharma@oktalb,Reyansh Sharma,SAVINGS,False,153919.73,0.03,ACTIVE,2023-06-10T00:00:00Z
ACC-SAL-0486,siddharth.singh@oksbi,Siddharth Singh,SAVINGS,False,150370.23,0.02,ACTIVE,2025-02-08T00:00:00Z
ACC-SAL-0487,ananya.malhotra@okfcc,Ananya Malhotra,SAVINGS,False,165376.37,0.03,ACTIVE,2023-08-17T00:00:00Z
ACC-SAL-0488,diya.saxena@okaxis,Diya Saxena,SAVINGS,False,229321.63,0.03,ACTIVE,2024-03-30T00:00:00Z
ACC-SAL-0489,siddharth.mishra@okicici,Siddharth Mishra,SAVINGS,False,275071.04,0.05,ACTIVE,2023-05-02T00:00:00Z
ACC-SAL-0490,aditya.mehta@okaxis,Aditya Mehta,SAVINGS,False,34137.14,0.04,ACTIVE,2024-02-27T00:00:00Z
ACC-SAL-0491,atharv.yadav@okfcc,Atharv Yadav,SAVINGS,False,102672.48,0.04,ACTIVE,2024-10-14T00:00:00Z
ACC-SAL-0492,aarush.pandey@okicici,Aarush Pandey,SAVINGS,False,235454.30,0.05,ACTIVE,2024-01-08T00:00:00Z
ACC-SAL-0493,kriti.mukherjee@okfcc,Kriti Mukherjee,SAVINGS,False,183038.28,0.03,ACTIVE,2025-02-24T00:00:00Z
ACC-SAL-0494,tara.mishra@oksbi,Tara Mishra,SAVINGS,False,218626.59,0.02,ACTIVE,2023-04-10T00:00:00Z
ACC-SAL-0495,rhea.dutta@oktalb,Rhea Dutta,SAVINGS,False,99455.81,0.04,ACTIVE,2025-03-30T00:00:00Z
ACC-SAL-0496,pranav.gupta@okhdfcbank,Pranav Gupta,SAVINGS,False,60814.54,0.05,ACTIVE,2024-05-19T00:00:00Z
ACC-SAL-0497,neha.mehta@okicici,Neha Mehta,SAVINGS,False,74959.97,0.02,ACTIVE,2024-09-17T00:00:00Z
ACC-SAL-0498,sneha.shah@okaxis,Sneha Shah,SAVINGS,False,224262.20,0.05,ACTIVE,2025-04-24T00:00:00Z
ACC-SAL-0499,pranav.paul@oksbi,Pranav Paul,SAVINGS,False,238553.89,0.04,ACTIVE,2024-10-10T00:00:00Z
ACC-SAL-0500,shreya.pandey@oktalb,Shreya Pandey,SAVINGS,False,268828.53,0.02,ACTIVE,2024-08-26T00:00:00Z
